essay_id,topic_heuristic
5b4da4a,facial_emotion
c252897,seagoing
cd56bc6,driverless
723a7df,driverless
40ac432,car_usage
2e1756a,facial_emotion
b5af145,seagoing
375c9a7,seagoing
43dea20,mars_face
940d9dd,venus
beaf095,venus
25e14a4,other
2078da0,driverless
287950c,venus
eb1d4a6,venus
f7c3307,driverless
313de19,venus
f2dbee7,mars_face
1c745e9,electoral
debbe70,car_usage
a6bcef5,facial_emotion
e90721b,venus
c636e4e,car_usage
a367504,mars_face
1221dcf,facial_emotion
395e093,facial_emotion
f37af89,electoral
b8a4245,driverless
1dd6a58,facial_emotion
4ff04b6,driverless
3584839,car_usage
7f6d300,driverless
e165a2c,driverless
934510c,car_usage
a1c5818,mars_face
99eb2f4,driverless
a7d3e8a,mars_face
1bf8cee,other
fbf29c5,facial_emotion
8f3c920,electoral
3e0799a,facial_emotion
ef98af3,driverless
f7f1ffa,venus
7bf1945,mars_face
1feabe5,driverless
2dab24c,driverless
f8a150c,facial_emotion
72bafca,electoral
7703b3c,facial_emotion
fc31f23,facial_emotion
8248967,car_usage
913c55c,venus
547172d,car_usage
0a99d52,driverless
c6a6763,electoral
cd151bf,mars_face
e164e8c,driverless
044a23f,electoral
66fc2ac,seagoing
e4eb42f,electoral
7fe7bcd,car_usage
4cdd49b,facial_emotion
d214529,other
ac0ce23,venus
d053807,seagoing
088c6ac,car_usage
2274cbb,venus
543e550,driverless
bf215a7,driverless
8462dd5,car_usage
9387d88,facial_emotion
88efd41,venus
d3b40cd,electoral
9f76a8f,car_usage
4599770,driverless
0d077e2,driverless
f4e9538,electoral
ae00902,facial_emotion
0973664,electoral
94f3beb,venus
307c738,facial_emotion
8465a70,venus
e6bea39,seagoing
e1de598,electoral
131a75b,facial_emotion
79240bb,driverless
7ba3171,seagoing
4fabf67,facial_emotion
1e1b741,driverless
d35288c,driverless
fe094f8,electoral
249867d,mars_face
60f98e5,driverless
dc86d27,venus
99890ed,driverless
834ec54,driverless
0b35fa9,mars_face
b5403e4,driverless
8d0fdf7,venus
3a2b8f0,electoral
068aea7,driverless
b79920d,mars_face
7f1ca89,driverless
7bae5dc,mars_face
66e3b69,mars_face
1a76a83,facial_emotion
87bd6c1,venus
598318b,electoral
b1c3c6d,driverless
11acec7,other
c40bfc3,car_usage
269a23e,driverless
f0e3d25,facial_emotion
4b79d77,driverless
e89eaf8,driverless
bd8eae9,seagoing
9740146,venus
6861f05,seagoing
a4c3f8e,mars_face
83d10b5,facial_emotion
4359c17,venus
a28d58a,mars_face
fc433b2,driverless
de0bb1e,venus
2565613,facial_emotion
835a6a9,driverless
246252f,electoral
290d458,venus
7d7b8ca,seagoing
79f5ecd,seagoing
722a9ce,other
9be0af0,venus
bec344a,other
f9318b4,venus
4faefe0,car_usage
0ea87c4,electoral
adc51a2,car_usage
f1f03de,driverless
a8171b6,driverless
405f294,other
fe98796,venus
77f3262,venus
5fbd61b,seagoing
326c204,seagoing
b602291,electoral
00a541a,venus
0a31858,venus
a994c35,mars_face
882fdc3,mars_face
ef4fa08,other
4bc17fe,electoral
8131b15,seagoing
3d03dc5,other
cf315d3,facial_emotion
86bb83d,driverless
25b1560,car_usage
07d41ed,facial_emotion
5316172,other
ab87c93,mars_face
88a7b3e,seagoing
5c39595,facial_emotion
70e51aa,driverless
2444a41,driverless
879a4e7,electoral
ec636ad,venus
64bc610,mars_face
97ba927,seagoing
e711992,electoral
76e4447,seagoing
537ade6,venus
ae95733,driverless
79f7f20,other
ee04cf8,car_usage
1d6c98e,electoral
e5a9b76,mars_face
2cad978,facial_emotion
28028e0,mars_face
efe6199,venus
f621c2e,venus
7cd47c4,mars_face
7557f5c,seagoing
897681e,car_usage
3515161,car_usage
31b903a,electoral
f787aa6,seagoing
da452c5,electoral
7cd47f9,venus
a250110,venus
9b3341c,other
fc7760b,driverless
3baea30,car_usage
6d3a41b,venus
9a8c8da,electoral
ee20f18,venus
7fd68b2,driverless
7126e0c,facial_emotion
a0e57ff,facial_emotion
ba02db4,venus
d850373,mars_face
ea3f4cc,venus
6ef1237,seagoing
643143a,other
b6aa357,other
a8895c0,mars_face
a389ab4,driverless
ae5bbc2,car_usage
813a77a,driverless
b580903,seagoing
b65e4ea,driverless
8f9adaf,mars_face
989bfc1,car_usage
e37ca46,electoral
86bc70c,car_usage
490a973,facial_emotion
12309f9,venus
4591576,facial_emotion
b5d5729,mars_face
122ba79,mars_face
03f2d76,facial_emotion
6a83431,car_usage
6fc893c,other
685cd71,facial_emotion
2a838f9,seagoing
a4fc9c0,venus
041804e,other
33d95e1,driverless
6fe2f23,driverless
b4e5144,venus
ee9b83d,facial_emotion
00c3589,venus
af1daa8,venus
83b6723,car_usage
6514350,seagoing
805203f,mars_face
e1f6e33,car_usage
681190f,venus
b388756,mars_face
6fecbec,venus
c4b4df0,seagoing
2f28033,driverless
d625185,mars_face
fd70ce5,mars_face
eec6b2d,mars_face
589fd79,venus
dcf0c21,venus
651a65c,car_usage
8401528,venus
cd726da,other
4c3e4c6,venus
522892b,venus
176fde9,facial_emotion
1e8d2f8,electoral
511bedd,mars_face
e00a88d,venus
d8eb63c,electoral
ce18845,mars_face
d5b6ed5,driverless
bd0abd2,mars_face
5ea32c7,driverless
6b71179,other
76c44e4,venus
9652adf,driverless
ec0bc1f,facial_emotion
c9f673e,driverless
db5caa0,mars_face
11dca95,venus
da4f24a,car_usage
5c38fae,venus
d6e067b,venus
c1feb27,electoral
d07ec0b,other
867d224,venus
fef8172,electoral
c863729,driverless
37af59a,mars_face
2504d68,seagoing
660de82,other
a08552e,driverless
28f131b,driverless
9074727,driverless
cbc28c7,venus
42c494d,driverless
8fc5a7f,mars_face
5e76217,facial_emotion
23ed908,other
dcc7aa6,car_usage
e498c83,driverless
05508b4,venus
14a193b,venus
042167f,car_usage
9540590,electoral
23a874d,venus
b984bfa,electoral
1072f17,seagoing
d26fc28,driverless
eda2975,mars_face
84cf4d5,venus
2ee34f0,venus
a1c6553,driverless
3d1a0fa,venus
3993eb1,venus
3f58f82,mars_face
b1460ba,venus
cfceaa3,mars_face
2833cfd,mars_face
72e7f44,driverless
83b5ab4,driverless
db5bba2,seagoing
eb570a3,facial_emotion
d40f0dd,mars_face
dc8f531,driverless
7fcc28f,electoral
14cb817,mars_face
18df808,electoral
cbee6a1,driverless
e36e85a,driverless
2802c3d,driverless
8b02a08,facial_emotion
12b0d0a,car_usage
6000f26,electoral
6eafe43,other
555645e,electoral
212f8b4,other
9060375,venus
20db990,mars_face
06cbce6,seagoing
e16b27c,mars_face
847b5c3,facial_emotion
62a744f,electoral
3c9f409,facial_emotion
73c5c3d,seagoing
a2f716b,venus
2f76f40,facial_emotion
a5e4cbf,facial_emotion
6e86c83,venus
5d286e5,facial_emotion
655cb15,seagoing
dc31c99,facial_emotion
f2123ce,other
6010267,venus
9062d8c,driverless
db19681,electoral
9569b39,driverless
f1c3e51,car_usage
dba5c50,seagoing
2972937,other
571ac5d,facial_emotion
3f3d61b,seagoing
d254bc7,facial_emotion
dc06527,facial_emotion
da97203,driverless
a924b9d,mars_face
59a4420,venus
e0680f7,driverless
9b8bb52,electoral
5fec381,mars_face
491120f,driverless
08f5a36,driverless
6f7f3f7,seagoing
07309cb,venus
eede6b5,facial_emotion
a346bdd,driverless
5e6ebf8,electoral
8f6429a,mars_face
0cecb68,electoral
6a0460e,seagoing
51865e0,seagoing
64867ac,driverless
5bf3f75,driverless
d4cbdec,venus
762cf74,driverless
bed66bb,car_usage
d39dbc5,venus
f5aee10,facial_emotion
9139e3e,seagoing
60add36,facial_emotion
2787866,facial_emotion
1343a02,other
f346b06,car_usage
45b937e,mars_face
71c9986,facial_emotion
75221d7,facial_emotion
44730c2,venus
d5fd4d3,venus
4332440,driverless
5ab40d6,seagoing
9ca1c60,facial_emotion
d7e7480,electoral
3e19af4,facial_emotion
4dd2e34,electoral
b592a97,venus
31530b2,venus
daf7282,venus
4711ef3,seagoing
f757267,venus
377cdc4,venus
3a153f0,car_usage
c82d4bc,driverless
9bef913,driverless
9802055,electoral
e88da5f,electoral
9e6ccfe,venus
3f0f953,electoral
154f5c1,facial_emotion
618a932,driverless
d5945d1,venus
a45719a,venus
38844bc,driverless
2e56afa,car_usage
0e9a9d3,venus
32644d5,mars_face
8ec3d6f,electoral
7a0e845,facial_emotion
3d10946,driverless
b4b9ff0,seagoing
fc98949,driverless
15b1360,driverless
a9bd3cc,driverless
837e94c,car_usage
23eb690,mars_face
764e06b,venus
f07b408,facial_emotion
3d1f831,venus
fcf0ded,facial_emotion
d35875f,facial_emotion
980f643,mars_face
fe78d5b,electoral
c0c9b8d,venus
e3ea792,other
18a40e7,car_usage
1f0e22b,venus
092ff4e,car_usage
2c3f197,venus
4e90694,mars_face
a54dbd6,facial_emotion
6051407,facial_emotion
0b3ab03,facial_emotion
2357683,mars_face
d47f566,mars_face
a8a46d4,facial_emotion
c3bdabe,venus
80d54a1,car_usage
a62419e,venus
790efcf,mars_face
892da1a,driverless
ac4a293,electoral
c4359fe,driverless
ed5a05c,driverless
79192bf,driverless
fbccbda,other
a67a151,seagoing
1798ecb,venus
8dfe413,car_usage
d24d888,venus
58f3ec0,venus
1c1d128,car_usage
101b994,facial_emotion
e9fd355,driverless
6215c79,facial_emotion
4a7ce79,other
7a4f314,driverless
b835460,facial_emotion
7e7ed1d,seagoing
f03d8a5,facial_emotion
b768e96,facial_emotion
d4c76ab,driverless
e1db186,driverless
854619a,venus
2c2a9be,facial_emotion
25b184e,mars_face
d9d0ecc,electoral
4049cd4,venus
9fa048b,facial_emotion
314040c,venus
195da78,mars_face
52cd2c8,car_usage
6b29e4e,mars_face
c70b97c,driverless
f48e2a1,car_usage
969034d,venus
e9fd6d0,car_usage
ffddf1f,facial_emotion
ee4f643,car_usage
8d7747d,electoral
dee5040,facial_emotion
f690002,other
cda1813,mars_face
7a163c8,venus
0c9e34e,facial_emotion
b82f899,electoral
65c3dcd,venus
86f19d9,seagoing
015ac93,venus
bddf5ed,venus
3ef5d91,other
030b9ea,mars_face
6df9eae,driverless
41c10b3,electoral
b970805,seagoing
903ab17,electoral
8289969,seagoing
68eb7fd,venus
165bbd7,car_usage
da8033f,driverless
87a9424,facial_emotion
1bdcde3,venus
af2214c,driverless
8306a62,mars_face
3feb2e6,venus
0bb0bc1,car_usage
8d7c140,car_usage
bc3cab8,driverless
de9464a,seagoing
39a8344,driverless
23ac622,driverless
4c41929,electoral
1ff3b4f,facial_emotion
87f2c68,driverless
c6b5ee2,facial_emotion
f4023d7,electoral
c6114f7,venus
69e9bd2,electoral
5800430,electoral
8618ef2,driverless
d0dfc29,car_usage
de78366,driverless
d24acda,car_usage
663ab69,venus
8197f4a,venus
06e25aa,seagoing
de241d6,facial_emotion
ea860f6,driverless
61fc0e5,car_usage
eceead9,facial_emotion
7a699e0,mars_face
2e619b0,car_usage
8ecb00d,driverless
691a37f,driverless
ade13bf,driverless
df8563d,venus
5cf885b,facial_emotion
0bb5c8c,seagoing
a63b06d,venus
61d1b5f,car_usage
b67f605,driverless
fbb93e4,electoral
e7a28b3,facial_emotion
535295e,facial_emotion
b09149d,venus
6c1d134,mars_face
a82cc2a,driverless
2917d93,driverless
f0f058a,driverless
3380b17,facial_emotion
945612a,driverless
905684d,driverless
870b4ba,other
1872f71,driverless
42ea1c5,venus
f1885bc,facial_emotion
f5ba92e,facial_emotion
bf09b3d,venus
9016294,mars_face
280a8d8,car_usage
2efbb29,electoral
744e5b8,mars_face
40d1fe4,mars_face
1747469,electoral
6d869af,mars_face
f1c44eb,facial_emotion
ec7f48b,other
cbbcc9f,venus
c4d54a6,car_usage
34296bb,mars_face
40ff095,seagoing
583ae2d,venus
04575a9,facial_emotion
e51434c,venus
29fa226,facial_emotion
12ec7bb,venus
f03ad07,driverless
7f5f56d,venus
d786da7,facial_emotion
1ef816d,venus
acffe17,seagoing
dbd027f,mars_face
0e3c6eb,mars_face
bc15825,mars_face
fdd0ddc,driverless
b2fea62,venus
6706804,facial_emotion
9f13fa5,facial_emotion
541fe37,driverless
88bcf3f,other
b27ae7c,driverless
c6bcaaa,mars_face
d20dfa2,seagoing
966de07,mars_face
854c999,venus
6125d49,car_usage
1eff034,other
b5d0ba1,mars_face
1097d92,other
9abea88,venus
9245d63,electoral
2fc7982,driverless
9a150e3,driverless
a7a891d,electoral
5f51576,facial_emotion
592eec0,seagoing
b8330aa,mars_face
8c89d5d,other
5a72fcc,driverless
5071ba9,seagoing
3085037,driverless
e8976d7,mars_face
f9ec677,facial_emotion
ab8f0aa,facial_emotion
164ffb9,other
9d4a923,car_usage
ab7926e,mars_face
6d738b8,other
7c4d4fa,driverless
3e0eb38,electoral
ab500d0,venus
55d6e17,car_usage
4530e97,driverless
6c22e4f,electoral
5a7d2db,venus
c0b989a,other
a0d3aa1,facial_emotion
2bca0d3,electoral
e2d9a03,driverless
754265b,venus
b5b6164,venus
a5456c7,driverless
c954cd3,electoral
7e89431,facial_emotion
cf67ce2,seagoing
e067824,driverless
b75a43a,car_usage
5b54ba3,driverless
a7ec7ab,seagoing
c30d020,car_usage
15a509c,facial_emotion
0066c7c,other
3157b9b,facial_emotion
3c4f799,electoral
abbcf44,driverless
22c55c4,electoral
eb336b4,other
4e0ef8e,facial_emotion
5018d4f,mars_face
5a867c7,mars_face
46ab8e9,electoral
1326f2f,venus
4d00492,electoral
c625628,venus
9588686,venus
e85e962,car_usage
198070f,venus
b574b32,car_usage
c24566f,mars_face
5fc3237,electoral
f850485,seagoing
ebce1a1,other
077377d,electoral
38740e0,car_usage
9583fe3,facial_emotion
f9b5eb6,other
fa3ca97,facial_emotion
7a17b43,venus
a977730,electoral
d10e15c,facial_emotion
338612b,mars_face
6aec058,electoral
e796771,driverless
62b65c4,driverless
a9fc13b,mars_face
f6d106f,venus
b57b6c9,facial_emotion
efd30c6,car_usage
9ad9ce8,mars_face
a8d35fd,driverless
e52a741,facial_emotion
b4683aa,other
3db22d6,electoral
713dfda,driverless
2c1e68d,mars_face
4880189,venus
4866853,seagoing
25f55c7,driverless
5a99050,venus
9526e66,facial_emotion
a1de23c,facial_emotion
409ca29,venus
8615067,driverless
3acd644,mars_face
d3b13b0,other
5359db5,venus
29399d5,seagoing
ee674d3,driverless
6953953,facial_emotion
161a6b4,other
ab616aa,car_usage
cd4cff6,electoral
96a93ed,mars_face
74f76a7,venus
101ff6a,venus
71272ff,seagoing
f3d9d49,seagoing
de69117,car_usage
8141a69,electoral
d5a54e6,car_usage
919c02d,facial_emotion
ac6a5bf,mars_face
a840d69,driverless
274d9d2,other
985e46a,driverless
7628f84,mars_face
63e3792,venus
eea7072,driverless
c63b3bc,driverless
fc1fe3c,seagoing
62369a8,mars_face
067d842,electoral
5e2a283,venus
09df111,venus
51dc8d8,venus
0262618,mars_face
1a9cda1,driverless
ad5a5d8,electoral
096b178,car_usage
e8af119,mars_face
49db5d5,car_usage
837b949,venus
cb7833a,car_usage
65ea1b1,electoral
c85eac3,facial_emotion
4efc996,electoral
8ba4781,facial_emotion
35852a8,facial_emotion
2809bd6,driverless
b92304e,electoral
d51b27c,seagoing
8a48d1b,mars_face
02d1c60,driverless
6d7f8fa,other
59ed27b,venus
cc0bb04,electoral
c540400,venus
cae9df8,driverless
1baa473,venus
1853495,car_usage
caf6bec,venus
bd55fc0,car_usage
8950f29,seagoing
581e044,venus
d69aff4,other
46a61ed,facial_emotion
27ec6d0,seagoing
88a0020,seagoing
b44e1e5,other
1623c9f,driverless
c37ca8b,venus
2a1adef,facial_emotion
dd90072,electoral
ceed91e,venus
68b898b,venus
a14214f,venus
cbcf284,electoral
04a4c98,seagoing
1b7279b,car_usage
c18d19c,other
d5530ac,mars_face
87e9e35,facial_emotion
b50562f,seagoing
949e0f0,facial_emotion
7b00fb7,electoral
b74cb35,car_usage
e9be80d,seagoing
ba5ac94,other
9b76b36,venus
27f5975,venus
a28a827,venus
6f29499,driverless
8893ad1,venus
934d876,car_usage
ef5fa8f,driverless
75cc5b9,seagoing
078f997,other
13e2ae4,facial_emotion
1d24933,venus
ccefbd7,driverless
50cf267,venus
ced362b,other
3641b74,driverless
bef8651,car_usage
9941ca3,facial_emotion
52fe408,venus
f27cd14,facial_emotion
881860a,driverless
d763419,facial_emotion
6a13512,car_usage
1319f06,driverless
71e37ee,car_usage
d682dd8,car_usage
c94198e,facial_emotion
361d73f,seagoing
408b7f2,venus
14c87c2,driverless
416fcdf,car_usage
b1d8c2e,driverless
10cd7ba,other
c7d948c,venus
d90758e,seagoing
e840ce7,driverless
e02e34e,seagoing
f8db3e1,mars_face
db8d3d5,seagoing
359321d,mars_face
758b89c,facial_emotion
6b6e638,other
88c5fdb,venus
1f04460,mars_face
00ef89f,other
37102dc,driverless
9c16b65,seagoing
db90b66,facial_emotion
927c364,driverless
730846b,venus
a3651c1,driverless
ed339e2,electoral
7549990,driverless
ecdf554,car_usage
6b3ba23,venus
81a634b,other
ffc11a8,seagoing
fb27a3a,seagoing
03237a6,car_usage
b6e35e4,venus
7ac5274,driverless
0670d67,driverless
7b3945a,electoral
ba4f6db,electoral
f4cd58b,seagoing
5285dca,driverless
6244328,facial_emotion
cfce9c8,venus
f9c92af,facial_emotion
076f000,mars_face
74b1690,driverless
b35f2a2,driverless
fda6f30,venus
2b4375b,driverless
6ed1d58,driverless
36d421c,facial_emotion
6f1773b,mars_face
5c5ba80,venus
4e91ceb,car_usage
b13ce0e,facial_emotion
f9fde81,car_usage
08a4217,other
3a0f754,driverless
4334c97,seagoing
0aba46b,mars_face
5ea741b,electoral
5bbf0ed,electoral
b4a2dd2,facial_emotion
44a5724,facial_emotion
9040279,venus
c9d4074,driverless
e877365,other
5147145,driverless
78c3ec3,venus
b80fb5a,driverless
0e495a2,car_usage
cc3a94c,car_usage
64abb4c,seagoing
5711c2b,seagoing
58ec073,mars_face
0d18ff3,facial_emotion
fc7710f,venus
651a702,mars_face
11ffe5f,electoral
7f840dc,mars_face
d9cb2a4,facial_emotion
fd0ccb2,car_usage
98be7e6,seagoing
ce714ad,seagoing
0dff325,electoral
dd8656a,venus
b64c616,other
59e32c9,venus
b80669b,venus
a396a59,other
0296469,driverless
7739354,car_usage
535d764,venus
9f4432e,venus
d7d13df,electoral
e7e0308,other
bbc0087,driverless
6c6eecf,facial_emotion
6435496,electoral
0ee0e5c,venus
961baf8,venus
24ae08e,facial_emotion
ec6e134,driverless
107c77b,electoral
0bb7157,driverless
cfe9cbf,other
7c47fed,facial_emotion
dbf00cf,mars_face
bfac718,seagoing
6b9a6c6,mars_face
8641177,driverless
678d7d6,mars_face
70e622a,driverless
bb0f3b1,other
6073945,driverless
72c14dc,electoral
af8ac7c,facial_emotion
5ac9060,driverless
5020b8d,mars_face
cda310b,electoral
d4913bb,car_usage
82a598a,facial_emotion
b16a4ce,mars_face
0616815,seagoing
eda1180,facial_emotion
f4c3bdb,seagoing
9f91572,facial_emotion
9fe8c87,mars_face
cb44d67,mars_face
a194df9,facial_emotion
9450130,electoral
4fe1732,driverless
c25501c,car_usage
627aaf9,facial_emotion
2f4c5e7,seagoing
0a07f07,car_usage
fb89c7e,facial_emotion
80c7166,car_usage
860fd6e,electoral
9483182,driverless
0d28420,mars_face
7cef27a,facial_emotion
8a6ba9e,driverless
780f29a,electoral
228188e,facial_emotion
3aba100,facial_emotion
b0da884,driverless
cf6c1cf,venus
9701060,venus
4a71171,venus
d712c51,driverless
ff25a21,mars_face
d820a1b,venus
977e010,venus
056f9ed,electoral
24e71c9,car_usage
0279487,other
f17b67f,car_usage
bc3a92e,driverless
feafaea,driverless
680d445,venus
d09b772,driverless
a36cf12,venus
e3f3a45,driverless
0689c67,mars_face
50ed966,other
bbe4b84,driverless
8291f47,electoral
83c8872,electoral
e93b8c1,other
0dd2328,other
58c1bd1,facial_emotion
c4a89ac,driverless
e61eb19,electoral
a673a39,electoral
78ac23e,car_usage
55130fa,facial_emotion
860b60b,venus
7c3270a,electoral
5cc9f66,other
c647936,venus
7cf67d3,facial_emotion
b4322b4,venus
6692341,car_usage
f3cbad7,driverless
22bde71,seagoing
bcec1b9,driverless
39115ab,driverless
ca5a97d,driverless
fb7e5d8,car_usage
e66f424,electoral
bb7429d,other
d4e0802,mars_face
b7ed507,seagoing
dbe3115,seagoing
36c3a79,seagoing
3b493e0,car_usage
e5ec49d,seagoing
390f734,venus
2a38aa5,mars_face
9db4251,driverless
8e87556,facial_emotion
1b56257,seagoing
608dab7,venus
25a717b,mars_face
44d8489,other
6e0d125,mars_face
3739677,other
bd4bdbf,other
e1f841c,driverless
6aac645,venus
11a8058,seagoing
b0ea0e8,driverless
072c8a3,driverless
d7d0216,venus
0338170,seagoing
4e9354c,seagoing
55d7f9a,driverless
dcc56a5,facial_emotion
80148ab,mars_face
2b5d872,mars_face
1f4aec1,facial_emotion
e430494,driverless
b8299a4,mars_face
a45ebe3,venus
7243ba1,car_usage
2d9dbe2,venus
2ba276d,facial_emotion
7f5780c,facial_emotion
ec9ef19,car_usage
08fb0fb,seagoing
22299e4,electoral
2129e90,facial_emotion
c9459a1,mars_face
f6e43bc,mars_face
7e9871d,driverless
2db3e5d,other
f48c53a,electoral
e1c6d96,driverless
ac845ca,venus
d38aa66,seagoing
dc927cf,other
790697f,venus
57c88d2,driverless
6a52cf6,seagoing
3af343a,car_usage
9be4687,venus
6508359,mars_face
a2cb039,seagoing
f3fd32c,driverless
1a86ceb,mars_face
2a847b0,facial_emotion
17930b3,venus
534e7dc,driverless
af927c0,driverless
0dd48cd,seagoing
fa492e4,driverless
9b51fc0,venus
3b9e818,other
962163b,driverless
af0e18e,mars_face
11aee92,facial_emotion
c737af8,car_usage
3bbd49a,electoral
fc72567,facial_emotion
3e837e8,facial_emotion
cd9cf36,driverless
9e31ec8,facial_emotion
0e51031,venus
3ca0f42,electoral
2de78c5,other
ebd19e1,electoral
eeffdbf,car_usage
1a87f1c,facial_emotion
7b8e1ca,driverless
e4b5afb,driverless
cc2d280,facial_emotion
8a513f7,driverless
ecc8665,electoral
13caa1f,seagoing
a81b2e1,electoral
69cdfba,mars_face
c711ade,driverless
479c18d,mars_face
6555b9f,mars_face
93ecd40,venus
51e9c41,mars_face
18621a8,driverless
e0fd054,car_usage
1d5cd11,seagoing
56c1dfe,facial_emotion
e4373b5,venus
e06815a,seagoing
7802637,mars_face
479771b,mars_face
af34318,venus
c6db974,mars_face
7fec8f4,driverless
9acd11d,car_usage
089a7f7,mars_face
5c1f480,facial_emotion
3734dc3,driverless
acda8eb,mars_face
4938e41,other
9b852ba,other
6cb0aab,mars_face
96e0a80,seagoing
f8502ab,car_usage
5abf3c2,facial_emotion
99e00e2,venus
95b26a0,electoral
a63a502,seagoing
8fa86e4,driverless
b436485,driverless
73aa6a7,venus
282e565,venus
bfb3334,mars_face
91323e2,electoral
b36d202,driverless
cce0c08,electoral
60d442a,electoral
e6ce72d,driverless
5f920c0,driverless
2444077,car_usage
acb6361,car_usage
80d9532,car_usage
9eb908c,car_usage
a201549,driverless
3fe0efe,car_usage
c89cf64,seagoing
80b1f21,mars_face
2d75dd5,electoral
efd13e6,driverless
7855f61,driverless
ad3c2f1,facial_emotion
30d2268,electoral
4408d03,driverless
3e34984,venus
3581478,car_usage
f0cae6d,driverless
515891f,other
7146020,facial_emotion
74aab02,car_usage
ee992fd,driverless
802db86,car_usage
9fc4dab,mars_face
4afe849,driverless
07c7556,driverless
3abb6ee,car_usage
c35a9db,car_usage
b98dd39,driverless
1b26302,electoral
ad78cf2,driverless
218c97f,other
f60d685,facial_emotion
6980a5a,venus
